id,gender,birthday,Age,abonoment_type,visit_per_week,days_per_week,attend_group_lesson,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,drink_abo,fav_drink,personal_training,name_personal_trainer,uses_sauna,check_in_hour,visit_time,age_group,visit_category,total_activities
913,Male,1989-11-26,34,Standard,1,Sun,True,"LesMiles, Running, Zumba",14:47:00,16:49:00,122,True,"black_currant, passion_fruit",False,No Trainer,False,14,Afternoon,Adult,Light,2
914,Male,1994-06-02,30,Premium,1,Fri,False,None,17:41:00,18:58:00,77,True,lemon,False,No Trainer,True,17,Evening,Adult,Light,1
915,Female,2001-04-12,23,Standard,1,Wed,True,"Kickboxen, Pilates",19:00:00,19:49:00,49,True,"passion_fruit, coconut_pineapple",False,No Trainer,True,19,Evening,Young Adult,Light,2
916,Male,2000-08-14,24,Standard,1,Fri,True,"Kickboxen, LesMiles, HIT",15:05:00,17:23:00,138,False,No Drink,False,No Trainer,False,15,Afternoon,Young Adult,Light,1
917,Male,2011-06-28,13,Standard,2,"Thu, Wed",False,None,19:29:00,21:02:00,93,True,coconut_pineapple,False,No Trainer,True,19,Evening,Teen,Regular,1
918,Female,2006-05-28,18,Standard,4,"Sun, Thu, Tue, Wed",False,None,11:23:00,14:03:00,160,True,black_currant,False,No Trainer,False,11,Morning,Teen,Very Frequent,1
919,Male,1979-07-23,45,Premium,5,"Fri, Sat, Sun, Thu, Tue",False,None,19:43:00,21:01:00,78,True,"passion_fruit, black_currant",False,No Trainer,False,19,Evening,Middle Age,Very Frequent,1
920,Female,1983-02-20,41,Standard,1,Sat,False,None,10:23:00,11:30:00,67,True,passion_fruit,False,No Trainer,False,10,Morning,Middle Age,Light,1
921,Female,2011-02-04,13,Premium,1,Tue,True,"BodyPump, Pilates",12:39:00,13:13:00,34,False,No Drink,False,No Trainer,False,12,Afternoon,Teen,Light,1
922,Female,1989-11-29,34,Standard,1,Wed,True,BodyBalance,10:28:00,12:20:00,112,True,"berry_boost, orange",True,Chantal,False,10,Morning,Adult,Light,3
923,Female,1981-09-05,43,Standard,1,Mon,False,None,15:04:00,17:05:00,121,False,No Drink,True,Jeffrey,False,15,Afternoon,Middle Age,Light,1
924,Male,1985-05-11,39,Premium,2,"Mon, Thu",False,None,17:57:00,19:45:00,108,True,"coconut_pineapple, berry_boost",True,Jeffrey,True,17,Evening,Middle Age,Regular,2
925,Female,2011-08-16,13,Premium,3,"Sat, Thu, Wed",True,"BodyPump, Spinning, XCore",13:47:00,15:04:00,77,True,"lemon, berry_boost",False,No Trainer,False,13,Afternoon,Teen,Frequent,2
926,Male,2001-11-09,22,Standard,5,"Fri, Sun, Thu, Tue, Wed",False,None,09:16:00,12:08:00,172,False,No Drink,True,Chantal,False,9,Morning,Young Adult,Very Frequent,1
927,Male,2001-03-13,23,Standard,3,"Mon, Sun, Thu",True,"Spinning, Pilates, Zumba",10:03:00,12:22:00,139,True,"berry_boost, coconut_pineapple",True,Hanna,False,10,Morning,Young Adult,Frequent,3
928,Female,1987-09-17,37,Premium,3,"Sun, Tue, Wed",False,None,17:33:00,19:57:00,144,True,berry_boost,False,No Trainer,False,17,Evening,Middle Age,Frequent,1
929,Male,1994-11-07,29,Premium,5,"Fri, Mon, Sat, Thu, Wed",True,"Pilates, BodyPump, Yoga",09:38:00,10:39:00,61,False,No Drink,False,No Trainer,True,9,Morning,Adult,Very Frequent,1
930,Female,2001-08-15,23,Premium,5,"Fri, Mon, Sat, Thu, Wed",False,None,13:57:00,16:26:00,149,True,lemon,False,No Trainer,False,13,Afternoon,Young Adult,Very Frequent,1
931,Female,2001-09-20,23,Standard,5,"Fri, Mon, Sun, Tue, Wed",False,None,16:33:00,18:03:00,90,False,No Drink,False,No Trainer,False,16,Afternoon,Young Adult,Very Frequent,0
932,Male,1997-03-28,27,Premium,3,"Fri, Sat, Thu",True,Yoga,10:48:00,13:15:00,147,True,"coconut_pineapple, lemon",False,No Trainer,False,10,Morning,Adult,Frequent,2
933,Female,2009-07-08,15,Premium,1,Fri,True,BodyPump,19:06:00,21:17:00,131,True,"black_currant, coconut_pineapple",True,Mike,False,19,Evening,Teen,Light,3
934,Female,1983-02-25,41,Premium,5,"Fri, Sat, Thu, Tue, Wed",False,None,13:53:00,16:05:00,132,False,No Drink,False,No Trainer,True,13,Afternoon,Middle Age,Very Frequent,0
935,Female,2009-05-29,15,Standard,2,"Sun, Wed",False,None,12:35:00,14:06:00,91,False,No Drink,False,No Trainer,False,12,Afternoon,Teen,Regular,0
936,Male,2010-12-06,13,Premium,3,"Mon, Thu, Wed",True,"BodyPump, LesMiles, Pilates",15:31:00,16:07:00,36,True,orange,False,No Trainer,True,15,Afternoon,Teen,Frequent,2
937,Male,1975-08-05,49,Premium,3,"Sat, Sun, Tue",True,Zumba,10:55:00,12:18:00,83,True,orange,False,No Trainer,True,10,Morning,Senior,Frequent,2
938,Male,1992-10-11,32,Standard,3,"Mon, Sun, Thu",True,"Yoga, HIT, LesMiles",09:57:00,12:09:00,132,True,black_currant,True,Mike,True,9,Morning,Adult,Frequent,3
939,Female,1981-10-08,43,Premium,5,"Mon, Sat, Sun, Tue, Wed",False,None,12:50:00,15:20:00,150,True,berry_boost,True,Jeffrey,True,12,Afternoon,Middle Age,Very Frequent,2
940,Female,1991-06-21,33,Premium,2,"Mon, Wed",True,BodyBalance,20:25:00,23:16:00,171,True,coconut_pineapple,False,No Trainer,False,20,Evening,Adult,Regular,2
941,Male,1978-12-21,45,Premium,3,"Fri, Sat, Sun",False,None,10:21:00,12:38:00,137,False,No Drink,True,Hanna,True,10,Morning,Middle Age,Frequent,1
942,Male,1981-03-08,43,Standard,3,"Thu, Tue, Wed",False,None,10:47:00,13:15:00,148,False,No Drink,True,Mike,False,10,Morning,Middle Age,Frequent,1
943,Male,1984-02-22,40,Standard,3,"Sun, Thu, Wed",False,None,11:58:00,14:31:00,153,True,coconut_pineapple,True,Mike,False,11,Morning,Middle Age,Frequent,2
944,Female,1993-09-29,31,Standard,5,"Fri, Sat, Sun, Thu, Wed",False,None,09:41:00,12:05:00,144,False,No Drink,True,Chantal,False,9,Morning,Adult,Very Frequent,1
945,Female,1975-11-29,48,Standard,2,"Thu, Wed",False,None,17:14:00,20:05:00,171,False,No Drink,True,Jeffrey,True,17,Evening,Senior,Regular,1
946,Male,2003-02-14,21,Premium,3,"Mon, Sat, Wed",False,None,13:49:00,14:55:00,66,False,No Drink,True,Hanna,True,13,Afternoon,Young Adult,Frequent,1
947,Female,2006-07-10,18,Standard,4,"Fri, Mon, Sat, Thu",False,None,09:42:00,10:46:00,64,False,No Drink,True,Mike,True,9,Morning,Teen,Very Frequent,1
948,Female,2000-03-27,24,Premium,2,"Mon, Tue",True,"Spinning, LesMiles, BodyPump",11:39:00,13:24:00,105,False,No Drink,False,No Trainer,False,11,Morning,Young Adult,Regular,1
949,Male,1990-07-08,34,Standard,2,"Fri, Mon",False,None,17:01:00,19:09:00,128,False,No Drink,True,Hanna,False,17,Evening,Adult,Regular,1
950,Female,2001-10-31,22,Standard,5,"Fri, Mon, Sat, Sun, Wed",True,Running,15:44:00,17:05:00,81,False,No Drink,True,Chantal,False,15,Afternoon,Young Adult,Very Frequent,2
951,Female,2002-11-03,21,Premium,5,"Fri, Mon, Sat, Tue, Wed",True,"HIT, Pilates",11:36:00,14:23:00,167,False,No Drink,False,No Trainer,False,11,Morning,Young Adult,Very Frequent,1
952,Male,1982-03-09,42,Standard,4,"Mon, Sat, Sun, Tue",True,"Zumba, Pilates",19:21:00,21:49:00,148,False,No Drink,True,Chantal,True,19,Evening,Middle Age,Very Frequent,2
953,Female,1977-06-25,47,Standard,2,"Mon, Wed",True,"BodyPump, Zumba",18:47:00,21:35:00,168,True,"berry_boost, orange",False,No Trainer,False,18,Evening,Senior,Regular,2
954,Male,1979-12-10,44,Premium,5,"Fri, Sat, Sun, Thu, Tue",True,"HIT, Kickboxen",15:27:00,17:39:00,132,False,No Drink,True,Mike,True,15,Afternoon,Middle Age,Very Frequent,2
955,Male,1986-01-23,38,Standard,3,"Fri, Tue, Wed",True,"BodyBalance, HIT",12:46:00,13:49:00,63,True,lemon,True,Mike,True,12,Afternoon,Middle Age,Frequent,3
956,Female,2010-08-27,14,Premium,2,"Sat, Sun",True,Kickboxen,14:18:00,15:13:00,55,True,"lemon, coconut_pineapple",False,No Trainer,True,14,Afternoon,Teen,Regular,2
957,Female,2005-07-14,19,Premium,3,"Sat, Sun, Thu",False,None,17:43:00,18:34:00,51,False,No Drink,True,Mike,True,17,Evening,Young Adult,Frequent,1
958,Female,2010-03-25,14,Standard,3,"Fri, Sun, Thu",True,Yoga,13:59:00,16:41:00,162,True,lemon,False,No Trainer,True,13,Afternoon,Teen,Frequent,2
959,Female,2003-04-12,21,Premium,3,"Fri, Sat, Tue",False,None,09:22:00,10:52:00,90,True,black_currant,True,Hanna,False,9,Morning,Young Adult,Frequent,2
960,Female,1993-02-23,31,Standard,3,"Fri, Sat, Tue",False,None,10:14:00,13:13:00,179,False,No Drink,True,Chantal,True,10,Morning,Adult,Frequent,1
961,Female,1990-12-24,33,Premium,4,"Fri, Mon, Sun, Thu",False,None,10:24:00,11:48:00,84,True,lemon,False,No Trainer,False,10,Morning,Adult,Very Frequent,1
962,Female,1995-12-21,28,Standard,3,"Fri, Sat, Sun",False,None,13:28:00,15:44:00,136,True,"berry_boost, black_currant",True,Jeffrey,True,13,Afternoon,Adult,Frequent,2
963,Male,2011-03-17,13,Premium,2,"Fri, Tue",True,XCore,09:23:00,12:02:00,159,False,No Drink,False,No Trainer,True,9,Morning,Teen,Regular,1
964,Male,1981-04-27,43,Standard,3,"Fri, Sun, Tue",False,None,18:37:00,20:15:00,98,False,No Drink,True,Mike,True,18,Evening,Middle Age,Frequent,1
965,Male,2009-11-01,14,Standard,1,Mon,True,"Yoga, BodyBalance, XCore",11:56:00,13:37:00,101,False,No Drink,False,No Trainer,False,11,Morning,Teen,Light,1
966,Male,1988-02-23,36,Premium,2,"Sat, Wed",False,None,16:49:00,19:10:00,141,False,No Drink,True,Hanna,True,16,Afternoon,Middle Age,Regular,1
967,Female,1998-03-25,26,Standard,1,Mon,True,XCore,11:42:00,13:39:00,117,False,No Drink,True,Jeffrey,False,11,Morning,Adult,Light,2
968,Female,2011-05-25,13,Standard,3,"Mon, Tue, Wed",False,None,13:36:00,14:08:00,32,False,No Drink,True,Mike,False,13,Afternoon,Teen,Frequent,1
969,Male,1998-11-12,25,Standard,1,Fri,False,None,15:33:00,18:00:00,147,False,No Drink,True,Mike,False,15,Afternoon,Young Adult,Light,1
970,Male,1978-05-19,46,Premium,2,"Thu, Tue",False,None,08:22:00,10:52:00,150,False,No Drink,True,Mike,True,8,Morning,Senior,Regular,1
971,Female,2002-01-24,22,Premium,3,"Fri, Mon, Tue",True,"HIT, Running, Spinning",16:37:00,17:48:00,71,True,berry_boost,False,No Trainer,True,16,Afternoon,Young Adult,Frequent,2
972,Male,1993-11-21,30,Premium,3,"Fri, Sat, Thu",True,"Yoga, BodyPump, Kickboxen",14:44:00,16:00:00,76,True,coconut_pineapple,True,Hanna,True,14,Afternoon,Adult,Frequent,3
973,Male,1991-03-18,33,Standard,1,Wed,True,BodyPump,16:41:00,18:29:00,108,False,No Drink,False,No Trainer,True,16,Afternoon,Adult,Light,1
974,Female,1995-11-13,28,Premium,4,"Fri, Mon, Tue, Wed",True,Spinning,11:10:00,13:56:00,166,False,No Drink,True,Mike,True,11,Morning,Adult,Very Frequent,2
975,Male,1976-10-08,48,Standard,3,"Fri, Sun, Wed",False,None,11:07:00,12:43:00,96,True,"berry_boost, coconut_pineapple",True,Hanna,True,11,Morning,Senior,Frequent,2
976,Female,2008-10-13,16,Premium,5,"Fri, Mon, Thu, Tue, Wed",False,None,16:39:00,18:30:00,111,True,orange,False,No Trainer,False,16,Afternoon,Teen,Very Frequent,1
977,Male,1988-11-28,35,Standard,3,"Mon, Sat, Thu",True,BodyPump,10:36:00,11:46:00,70,True,"orange, berry_boost",True,Mike,True,10,Morning,Adult,Frequent,3
978,Male,2000-10-06,24,Standard,3,"Fri, Sat, Tue",False,None,19:00:00,21:19:00,139,True,coconut_pineapple,False,No Trainer,False,19,Evening,Young Adult,Frequent,1
979,Male,2008-05-02,16,Premium,3,"Sat, Sun, Wed",True,"LesMiles, Running, HIT",13:30:00,14:20:00,50,True,lemon,False,No Trainer,True,13,Afternoon,Teen,Frequent,2
980,Male,1992-05-18,32,Standard,3,"Fri, Tue, Wed",True,Kickboxen,17:47:00,19:28:00,101,False,No Drink,False,No Trainer,True,17,Evening,Adult,Frequent,1
981,Female,1992-01-22,32,Standard,3,"Fri, Sun, Wed",True,"XCore, Kickboxen, Zumba",14:52:00,17:32:00,160,False,No Drink,False,No Trainer,False,14,Afternoon,Adult,Frequent,1
982,Female,2003-08-21,21,Standard,2,"Fri, Thu",True,"Spinning, Zumba, XCore",19:59:00,20:43:00,44,False,No Drink,True,Mike,False,19,Evening,Young Adult,Regular,2
983,Male,1988-03-02,36,Premium,4,"Fri, Mon, Tue, Wed",True,Pilates,19:22:00,22:13:00,171,True,berry_boost,True,Mike,False,19,Evening,Middle Age,Very Frequent,3
984,Male,1987-10-03,37,Standard,1,Fri,True,"LesMiles, Zumba",16:04:00,18:16:00,132,True,black_currant,True,Mike,True,16,Afternoon,Middle Age,Light,3
985,Female,1975-10-12,49,Premium,1,Fri,True,"Pilates, Kickboxen, BodyBalance",15:17:00,17:00:00,103,True,coconut_pineapple,False,No Trainer,False,15,Afternoon,Senior,Light,2
986,Male,1981-12-16,42,Standard,1,Mon,True,HIT,14:05:00,15:38:00,93,True,"lemon, black_currant",True,Hanna,True,14,Afternoon,Middle Age,Light,3
987,Female,1979-03-14,45,Premium,5,"Fri, Mon, Sun, Thu, Wed",False,None,19:04:00,20:44:00,100,True,orange,True,Chantal,True,19,Evening,Middle Age,Very Frequent,2
988,Male,1977-07-29,47,Premium,3,"Mon, Sun, Tue",False,None,10:48:00,12:33:00,105,True,"black_currant, lemon",False,No Trainer,True,10,Morning,Senior,Frequent,1
989,Female,1990-01-29,34,Standard,1,Sun,True,"LesMiles, Zumba, Spinning",09:14:00,11:52:00,158,False,No Drink,True,Chantal,False,9,Morning,Adult,Light,2
990,Male,1997-10-07,27,Premium,3,"Sat, Thu, Wed",False,None,11:50:00,12:54:00,64,False,No Drink,False,No Trainer,False,11,Morning,Adult,Frequent,0
991,Female,1981-04-01,43,Standard,3,"Mon, Sun, Thu",False,None,08:22:00,10:40:00,138,False,No Drink,True,Chantal,False,8,Morning,Middle Age,Frequent,1
992,Male,1991-08-12,33,Premium,3,"Fri, Sat, Tue",True,Kickboxen,10:24:00,12:48:00,144,False,No Drink,True,Chantal,False,10,Morning,Adult,Frequent,2
993,Female,1985-10-02,39,Standard,5,"Mon, Sat, Sun, Tue, Wed",True,"Running, BodyBalance",09:42:00,12:23:00,161,True,lemon,True,Chantal,False,9,Morning,Middle Age,Very Frequent,3
994,Male,2007-01-29,17,Standard,4,"Mon, Sun, Thu, Tue",True,"LesMiles, BodyPump",19:50:00,22:43:00,173,True,"coconut_pineapple, passion_fruit",True,Hanna,False,19,Evening,Teen,Very Frequent,3
995,Female,1988-03-23,36,Standard,2,"Mon, Tue",False,None,10:16:00,13:07:00,171,True,"berry_boost, black_currant",False,No Trainer,True,10,Morning,Middle Age,Regular,1
996,Female,1984-09-22,40,Standard,3,"Thu, Tue, Wed",False,None,20:56:00,22:42:00,106,False,No Drink,False,No Trainer,False,20,Evening,Middle Age,Frequent,0
997,Female,2008-11-19,15,Standard,3,"Fri, Mon, Sun",True,"XCore, Zumba",09:14:00,11:28:00,134,True,"orange, lemon",False,No Trainer,True,9,Morning,Teen,Frequent,2
998,Male,1984-10-05,40,Standard,2,"Fri, Tue",False,None,17:21:00,19:53:00,152,True,"coconut_pineapple, black_currant",True,Jeffrey,True,17,Evening,Middle Age,Regular,2
999,Male,2001-02-22,23,Standard,4,"Mon, Sun, Thu, Tue",True,"HIT, XCore",10:23:00,12:29:00,126,True,berry_boost,True,Jeffrey,False,10,Morning,Young Adult,Very Frequent,3
1000,Female,2006-05-07,18,Premium,2,"Thu, Tue",False,None,16:41:00,19:00:00,139,True,"passion_fruit, coconut_pineapple",False,No Trainer,False,16,Afternoon,Teen,Regular,1
